osmid,y,x,ref,highway,street_count,geometry
42831094,40.7476331,-73.7823738,,traffic_signals,4,POINT (-73.7823738 40.7476331)
42831097,40.746761,-73.780852,,,3,POINT (-73.780852 40.746761)
42831103,40.746413,-73.780221,,,4,POINT (-73.780221 40.746413)
42831108,40.746075,-73.779607,,,3,POINT (-73.779607 40.746075)
42831116,40.7442108,-73.7762589,,,3,POINT (-73.7762589 40.7442108)
42831119,40.7439366,-73.7755436,,,3,POINT (-73.7755436 40.7439366)
42831128,40.7229592,-73.7534195,,,4,POINT (-73.7534195 40.7229592)
42831130,40.7219947,-73.7522339,,,4,POINT (-73.7522339 40.7219947)
42831131,40.7210405,-73.7510302,,traffic_signals,4,POINT (-73.7510302 40.7210405)
42831136,40.7205708,-73.7504654,,,3,POINT (-73.7504654 40.7205708)
42831140,40.7200778,-73.7498487,,traffic_signals,4,POINT (-73.7498487 40.7200778)
42831145,40.7186204,-73.7490629,,,4,POINT (-73.7490629 40.7186204)
42831148,40.7169489,-73.7487261,,,4,POINT (-73.7487261 40.7169489)
42831181,40.7378935,-73.7679388,,traffic_signals,4,POINT (-73.7679388 40.7378935)
42831190,40.7445943,-73.8846821,,,3,POINT (-73.8846821 40.7445943)
42831193,40.7452039,-73.8842557,,,3,POINT (-73.8842557 40.7452039)
42831202,40.7460475,-73.8836656,,,3,POINT (-73.8836656 40.7460475)
42831206,40.746418,-73.883403,,traffic_signals,4,POINT (-73.883403 40.746418)
42831212,40.74704,-73.882989,,,3,POINT (-73.882989 40.74704)
42831215,40.7472906,-73.8828233,,,3,POINT (-73.8828233 40.7472906)
42831221,40.747778,-73.882569,,traffic_signals,3,POINT (-73.882569 40.747778)
42831235,40.710157,-73.907327,,,3,POINT (-73.907327 40.710157)
42831313,40.70228,-73.78045,,,4,POINT (-73.78045 40.70228)
42831315,40.7033,-73.7778545,,,3,POINT (-73.7778545 40.7033)
42831320,40.6941683,-73.7428967,,,3,POINT (-73.7428967 40.6941683)
42831321,40.692431,-73.743801,,,3,POINT (-73.743801 40.692431)
42831341,40.748322,-73.758775,,,3,POINT (-73.758775 40.748322)
42831346,40.7518601,-73.7614146,,,4,POINT (-73.7614146 40.7518601)
42831351,40.748429,-73.759818,,,3,POINT (-73.759818 40.748429)
42831359,40.7636195,-73.7645633,,,1,POINT (-73.7645633 40.7636195)
42831366,40.759294,-73.763337,,,4,POINT (-73.763337 40.759294)
42831369,40.757901,-73.762938,,,3,POINT (-73.762938 40.757901)
42831377,40.678837,-73.751994,,,3,POINT (-73.751994 40.678837)
42831383,40.700743,-73.739227,,,3,POINT (-73.739227 40.700743)
42831385,40.698999,-73.740139,,,4,POINT (-73.740139 40.698999)
42831389,40.6973199,-73.7410146,,,4,POINT (-73.7410146 40.6973199)
42831399,40.6956887,-73.7418624,,,3,POINT (-73.7418624 40.6956887)
42831407,40.729902,-73.748235,,,3,POINT (-73.748235 40.729902)
42831409,40.729356,-73.747656,,,4,POINT (-73.747656 40.729356)
42831415,40.727688,-73.746046,,,4,POINT (-73.746046 40.727688)
42831417,40.725469,-73.743685,,,4,POINT (-73.743685 40.725469)
42831423,40.72436,-73.742505,,,4,POINT (-73.742505 40.72436)
42831432,40.721525,-73.739488,,,4,POINT (-73.739488 40.721525)
42831436,40.721091,-73.739141,,,4,POINT (-73.739141 40.721091)
42831440,40.720462,-73.738702,,,4,POINT (-73.738702 40.720462)
42831443,40.719831,-73.738264,,,4,POINT (-73.738264 40.719831)
42831458,40.76922,-73.766183,,,3,POINT (-73.766183 40.76922)
42831460,40.76768,-73.765739,,,4,POINT (-73.765739 40.76768)
42831464,40.766422,-73.76538,,,3,POINT (-73.76538 40.766422)
42831471,40.766229,-73.76533,,,1,POINT (-73.76533 40.766229)
42831473,40.765303,-73.765056,,,4,POINT (-73.765056 40.765303)
42831477,40.7643354,-73.7647726,,,1,POINT (-73.7647726 40.7643354)
42831495,40.716458,-73.737601,,,4,POINT (-73.737601 40.716458)
42831497,40.715766,-73.737743,,,3,POINT (-73.737743 40.715766)
42831510,40.7479,-73.75957,,,3,POINT (-73.75957 40.7479)
42831512,40.746483,-73.758894,,traffic_signals,4,POINT (-73.758894 40.746483)
42831514,40.7447963,-73.7580929,,,4,POINT (-73.7580929 40.7447963)
42831524,40.7434952,-73.7570773,,,3,POINT (-73.7570773 40.7434952)
42831527,40.7432416,-73.7569824,,,3,POINT (-73.7569824 40.7432416)
42831529,40.7413933,-73.7564751,,,3,POINT (-73.7564751 40.7413933)
42831535,40.7759784,-73.7681252,,,1,POINT (-73.7681252 40.7759784)
42831537,40.7755685,-73.7679237,,,3,POINT (-73.7679237 40.7755685)
42831540,40.7751917,-73.7677465,,,1,POINT (-73.7677465 40.7751917)
42831547,40.680861,-73.75046,,,3,POINT (-73.75046 40.680861)
42831548,40.680236,-73.750831,,,4,POINT (-73.750831 40.680236)
42831551,40.679688,-73.751156,,traffic_signals,4,POINT (-73.751156 40.679688)
42831558,40.691724,-73.74392,,,3,POINT (-73.74392 40.691724)
42831560,40.690738,-73.74445,,,4,POINT (-73.74445 40.690738)
42831562,40.6891042,-73.7453029,,,3,POINT (-73.7453029 40.6891042)
42831566,40.683133,-73.749357,,,4,POINT (-73.749357 40.683133)
42831571,40.682463,-73.749726,,,4,POINT (-73.749726 40.682463)
42831575,40.681846,-73.750091,,,4,POINT (-73.750091 40.681846)
42831581,40.680924,-73.75064,,,3,POINT (-73.75064 40.680924)
42831596,40.733453,-73.751647,,,3,POINT (-73.751647 40.733453)
42831600,40.732809,-73.752085,,,4,POINT (-73.752085 40.732809)
42831608,40.730294,-73.751104,,,3,POINT (-73.751104 40.730294)
42831617,40.678227,-73.752348,,,3,POINT (-73.752348 40.678227)
42831620,40.677268,-73.752826,,,4,POINT (-73.752826 40.677268)
42831626,40.675982,-73.75346,,,4,POINT (-73.75346 40.675982)
42831629,40.675342,-73.753782,,,4,POINT (-73.753782 40.675342)
42831637,40.674548,-73.754186,,,3,POINT (-73.754186 40.674548)
42831652,40.742787,-73.882633,,traffic_signals,3,POINT (-73.882633 40.742787)
42831656,40.7434617,-73.8821168,,,3,POINT (-73.8821168 40.7434617)
42831661,40.7440591,-73.8816688,,,3,POINT (-73.8816688 40.7440591)
42831665,40.7446291,-73.8812142,,stop,4,POINT (-73.8812142 40.7446291)
42831668,40.7452398,-73.8807515,,stop,4,POINT (-73.8807515 40.7452398)
42831671,40.7458413,-73.8802848,,traffic_signals,4,POINT (-73.8802848 40.7458413)
42831673,40.7464489,-73.8798248,,,4,POINT (-73.8798248 40.7464489)
42831677,40.7470392,-73.8793662,,stop,4,POINT (-73.8793662 40.7470392)
42831688,40.7482198,-73.8783619,,traffic_signals,3,POINT (-73.8783619 40.7482198)
42831698,40.7388597,-73.8584058,,,3,POINT (-73.8584058 40.7388597)
42831700,40.7374516,-73.8540736,,,4,POINT (-73.8540736 40.7374516)
42831705,40.7373182,-73.8536723,,,3,POINT (-73.8536723 40.7373182)
42831814,40.5962641,-73.7452736,,,5,POINT (-73.7452736 40.5962641)
42831816,40.596239,-73.746215,,,3,POINT (-73.746215 40.596239)
42831818,40.5961588,-73.7471053,,,4,POINT (-73.7471053 40.5961588)
42831821,40.596488,-73.748204,,,4,POINT (-73.748204 40.596488)
42831824,40.596542,-73.7490581,,,3,POINT (-73.7490581 40.596542)
42831836,40.684762,-73.787416,,,3,POINT (-73.787416 40.684762)
42831838,40.684156,-73.786977,,,3,POINT (-73.786977 40.684156)
42831842,40.683558,-73.786542,,,3,POINT (-73.786542 40.683558)
42831846,40.682989,-73.78613,,,3,POINT (-73.78613 40.682989)
42831854,40.711778,-73.910413,,,3,POINT (-73.910413 40.711778)
42831859,40.7131189,-73.9097148,,,3,POINT (-73.9097148 40.7131189)
42831870,40.730113,-73.865081,,stop,4,POINT (-73.865081 40.730113)
42831873,40.7293048,-73.8628523,,traffic_signals,4,POINT (-73.8628523 40.7293048)
42831876,40.728536,-73.860755,,stop,4,POINT (-73.860755 40.728536)
42831879,40.727752,-73.858608,,stop,4,POINT (-73.858608 40.727752)
42831885,40.726968,-73.85646,,,4,POINT (-73.85646 40.726968)
42831888,40.726184,-73.854313,,,3,POINT (-73.854313 40.726184)
42831923,40.6051072,-73.8196527,,traffic_signals,3,POINT (-73.8196527 40.6051072)
42831924,40.6053691,-73.8224604,,,1,POINT (-73.8224604 40.6053691)
42831932,40.656132,-73.742232,,,3,POINT (-73.742232 40.656132)
42831935,40.654699,-73.74137,,,3,POINT (-73.74137 40.654699)
42831938,40.653982,-73.740969,,,3,POINT (-73.740969 40.653982)
42831941,40.653277,-73.740576,,,3,POINT (-73.740576 40.653277)
42831944,40.652545,-73.740167,,,4,POINT (-73.740167 40.652545)
42831946,40.652167,-73.739951,,,1,POINT (-73.739951 40.652167)
42831964,40.7351865,-73.8818472,,,4,POINT (-73.8818472 40.7351865)
42831973,40.7344987,-73.8831355,,,3,POINT (-73.8831355 40.7344987)
42831990,40.667431,-73.744737,,,4,POINT (-73.744737 40.667431)
42831994,40.666843,-73.745107,,,4,POINT (-73.745107 40.666843)
42832007,40.6654343,-73.7460405,,,3,POINT (-73.7460405 40.6654343)
42832014,40.663484,-73.747356,,,4,POINT (-73.747356 40.663484)
42832020,40.662729,-73.747864,,,4,POINT (-73.747864 40.662729)
42832028,40.659355,-73.750043,,,4,POINT (-73.750043 40.659355)
42832032,40.6578645,-73.7509981,,traffic_signals,4,POINT (-73.7509981 40.6578645)
42832035,40.656055,-73.752175,,,4,POINT (-73.752175 40.656055)
42832045,40.714655,-73.787288,,,3,POINT (-73.787288 40.714655)
42832052,40.652537,-73.742754,,,3,POINT (-73.742754 40.652537)
42832054,40.65216,-73.742971,,,1,POINT (-73.742971 40.65216)
42832065,40.762211,-73.7438,,,3,POINT (-73.7438 40.762211)
42832071,40.6652746,-73.7375924,,,3,POINT (-73.7375924 40.6652746)
42832074,40.664677,-73.737985,,stop,4,POINT (-73.737985 40.664677)
42832076,40.664059,-73.738452,,,4,POINT (-73.738452 40.664059)
42832079,40.66344,-73.73892,,,4,POINT (-73.73892 40.66344)
42832083,40.662822,-73.73939,,,4,POINT (-73.73939 40.662822)
42832086,40.662204,-73.739857,,,4,POINT (-73.739857 40.662204)
42832090,40.661586,-73.740326,,,4,POINT (-73.740326 40.661586)
42832092,40.660967,-73.740795,,,4,POINT (-73.740795 40.660967)
42832100,40.6597339,-73.7417288,,,4,POINT (-73.7417288 40.6597339)
42832105,40.659114,-73.742199,,,4,POINT (-73.742199 40.659114)
42832109,40.658705,-73.742516,,,3,POINT (-73.742516 40.658705)
42832116,40.6735848,-73.7328035,,,3,POINT (-73.7328035 40.6735848)
42832119,40.671947,-73.733836,,,4,POINT (-73.733836 40.671947)
42832125,40.670637,-73.734576,,stop,4,POINT (-73.734576 40.670637)
42832135,40.6693252,-73.73532,,stop,4,POINT (-73.73532 40.6693252)
42832138,40.668014,-73.736062,,stop,4,POINT (-73.736062 40.668014)
42832143,40.666854,-73.736713,,,3,POINT (-73.736713 40.666854)
42832150,40.729831,-73.725965,,,3,POINT (-73.725965 40.729831)
42832152,40.72799,-73.726682,,,4,POINT (-73.726682 40.72799)
42832163,40.759328,-73.742022,,,3,POINT (-73.742022 40.759328)
42832165,40.7576355,-73.7408427,,,4,POINT (-73.7408427 40.7576355)
42832169,40.7569333,-73.7403449,,,1,POINT (-73.7403449 40.7569333)
42832176,40.7360707,-73.7263626,,,1,POINT (-73.7263626 40.7360707)
42832178,40.735457,-73.7261302,,,4,POINT (-73.7261302 40.735457)
42832181,40.733653,-73.7254324,,traffic_signals,3,POINT (-73.7254324 40.733653)
42832192,40.7263294,-73.7274999,,,3,POINT (-73.7274999 40.7263294)
42832195,40.72469,-73.726858,,,4,POINT (-73.726858 40.72469)
42832207,40.6561372,-73.743287,,,3,POINT (-73.743287 40.6561372)
42832211,40.654707,-73.743307,,,4,POINT (-73.743307 40.654707)
42832214,40.6539959,-73.743312,,,4,POINT (-73.743312 40.6539959)
42832217,40.6532959,-73.7433178,,,4,POINT (-73.7433178 40.6532959)
42832221,40.652538,-73.743325,,,3,POINT (-73.743325 40.652538)
42832230,40.7336903,-73.7252729,,traffic_signals,3,POINT (-73.7252729 40.7336903)
42832233,40.732689,-73.725283,,,3,POINT (-73.725283 40.732689)
42832236,40.732012,-73.725426,,,4,POINT (-73.725426 40.732012)
42832239,40.731335,-73.72557,,,3,POINT (-73.72557 40.731335)
42832244,40.730649,-73.725716,,,3,POINT (-73.725716 40.730649)
42832265,40.5740401,-73.8528046,,traffic_signals,4,POINT (-73.8528046 40.5740401)
42832270,40.578045,-73.8551168,,,4,POINT (-73.8551168 40.578045)
42832274,40.5795819,-73.8560141,,,3,POINT (-73.8560141 40.5795819)
42832280,40.5792393,-73.8389303,,,4,POINT (-73.8389303 40.5792393)
42832285,40.5816841,-73.8403441,,,3,POINT (-73.8403441 40.5816841)
42832302,40.74559,-73.877904,,,4,POINT (-73.877904 40.74559)
42832303,40.744869,-73.876282,,stop,4,POINT (-73.876282 40.744869)
42832319,40.5810244,-73.8328859,,,3,POINT (-73.8328859 40.5810244)
42832325,40.686597,-73.793172,,,3,POINT (-73.793172 40.686597)
42832328,40.686098,-73.792827,,,1,POINT (-73.792827 40.686098)
42832333,40.590693,-73.7887796,,,3,POINT (-73.7887796 40.590693)
42832336,40.5906429,-73.7895122,,,3,POINT (-73.7895122 40.5906429)
42832347,40.5921369,-73.788951,,traffic_signals,4,POINT (-73.788951 40.5921369)
42832351,40.5923736,-73.7889964,,crossing,3,POINT (-73.7889964 40.5923736)
42832358,40.5940459,-73.7891433,,traffic_signals,3,POINT (-73.7891433 40.5940459)
42832370,40.6577428,-73.7953287,,,3,POINT (-73.7953287 40.6577428)
42832376,40.7661003,-73.8667544,,,4,POINT (-73.8667544 40.7661003)
42832381,40.7633391,-73.8640926,,,4,POINT (-73.8640926 40.7633391)
42832386,40.7619611,-73.86277,,,3,POINT (-73.86277 40.7619611)
42832398,40.7526468,-73.8389017,,,3,POINT (-73.8389017 40.7526468)
42832403,40.683325,-73.807541,,,4,POINT (-73.807541 40.683325)
42832407,40.6823726,-73.807771,,traffic_signals,4,POINT (-73.807771 40.6823726)
42832415,40.681862,-73.80782,,,4,POINT (-73.80782 40.681862)
42832419,40.6803565,-73.8078635,,,4,POINT (-73.8078635 40.6803565)
42832425,40.678406,-73.807686,,stop,4,POINT (-73.807686 40.678406)
42832427,40.677265,-73.807561,,,3,POINT (-73.807561 40.677265)
42832432,40.67646,-73.807511,,stop,4,POINT (-73.807511 40.67646)
42832433,40.674897,-73.807442,,traffic_signals,4,POINT (-73.807442 40.674897)
42832443,40.75541,-73.763298,,,3,POINT (-73.763298 40.75541)
42832445,40.755773,-73.761927,,,3,POINT (-73.761927 40.755773)
42832449,40.7438786,-73.9562086,,,4,POINT (-73.9562086 40.7438786)
42832453,40.742981,-73.9518215,,traffic_signals,5,POINT (-73.9518215 40.742981)
42832462,40.7427318,-73.9504735,,,3,POINT (-73.9504735 40.7427318)
42832467,40.741983,-73.9463933,,traffic_signals,3,POINT (-73.9463933 40.741983)
42832477,40.7412542,-73.9426441,,,3,POINT (-73.9426441 40.7412542)
42832478,40.7411894,-73.9422986,,traffic_signals,4,POINT (-73.9422986 40.7411894)
42832494,40.7405526,-73.9382029,,traffic_signals,4,POINT (-73.9382029 40.7405526)
42832499,40.7404678,-73.9372795,,traffic_signals,4,POINT (-73.9372795 40.7404678)
42832503,40.7403476,-73.9363475,,traffic_signals,4,POINT (-73.9363475 40.7403476)
42832506,40.7400756,-73.9354496,,,4,POINT (-73.9354496 40.7400756)
42832509,40.7398393,-73.9349239,,,3,POINT (-73.9349239 40.7398393)
42832512,40.7396908,-73.9345846,,traffic_signals,4,POINT (-73.9345846 40.7396908)
42832518,40.7388903,-73.9328412,,,3,POINT (-73.9328412 40.7388903)
42832522,40.738491,-73.9319718,,,3,POINT (-73.9319718 40.738491)
42832523,40.7383326,-73.9316307,,,3,POINT (-73.9316307 40.7383326)
42832525,40.7380861,-73.9310973,,,3,POINT (-73.9310973 40.7380861)
42832526,40.7378943,-73.9306821,,,3,POINT (-73.9306821 40.7378943)
42832527,40.7376919,-73.9302441,,,3,POINT (-73.9302441 40.7376919)
42832531,40.7375487,-73.9299342,,traffic_signals,4,POINT (-73.9299342 40.7375487)
42832534,40.7368861,-73.9284976,,,3,POINT (-73.9284976 40.7368861)
42832554,40.750598,-73.781347,,,4,POINT (-73.781347 40.750598)
42832567,40.7443954,-73.8588725,,,3,POINT (-73.8588725 40.7443954)
42832571,40.745267,-73.855951,,traffic_signals,4,POINT (-73.855951 40.745267)
42832575,40.7461475,-73.8530323,,,4,POINT (-73.8530323 40.7461475)
42832583,40.737704,-73.898927,,,3,POINT (-73.898927 40.737704)
42832590,40.7415569,-73.8710996,,,3,POINT (-73.8710996 40.7415569)
42832592,40.7418536,-73.8697478,,,3,POINT (-73.8697478 40.7418536)
42832612,40.7698844,-73.7370639,,,1,POINT (-73.7370639 40.7698844)
42832621,40.703242,-73.762629,,,3,POINT (-73.762629 40.703242)
42832623,40.702555,-73.76232,,,4,POINT (-73.76232 40.702555)
42832627,40.70187,-73.76201,,,4,POINT (-73.76201 40.70187)
42832633,40.701193,-73.761707,,,4,POINT (-73.761707 40.701193)
42832640,40.699843,-73.7611,,,4,POINT (-73.7611 40.699843)
42832643,40.699167,-73.760797,,,4,POINT (-73.760797 40.699167)
42832649,40.698493,-73.760494,,,4,POINT (-73.760494 40.698493)
42832659,40.6971443,-73.7598887,,,4,POINT (-73.7598887 40.6971443)
42832662,40.696467,-73.759583,,stop,4,POINT (-73.759583 40.696467)
42832669,40.695791,-73.759278,,,4,POINT (-73.759278 40.695791)
42832674,40.695117,-73.758974,,,4,POINT (-73.758974 40.695117)
42832678,40.69444,-73.758675,,stop,4,POINT (-73.758675 40.69444)
42832681,40.69377,-73.758378,,,3,POINT (-73.758378 40.69377)
42832689,40.734568,-73.7786413,,,3,POINT (-73.7786413 40.734568)
42832699,40.68617,-73.753495,,,3,POINT (-73.753495 40.68617)
42832703,40.759591,-73.787841,,,4,POINT (-73.787841 40.759591)
42832707,40.7579021,-73.7875401,,traffic_signals,5,POINT (-73.7875401 40.7579021)
42832711,40.755829,-73.787328,,,4,POINT (-73.787328 40.755829)
42832715,40.753717,-73.787111,,,4,POINT (-73.787111 40.753717)
42832722,40.7522803,-73.7869578,,,4,POINT (-73.7869578 40.7522803)
42832728,40.750193,-73.786055,,,4,POINT (-73.786055 40.750193)
42832732,40.748723,-73.785358,,,4,POINT (-73.785358 40.748723)
42832736,40.7470046,-73.7845366,,,4,POINT (-73.7845366 40.7470046)
42832742,40.74543,-73.783795,,,4,POINT (-73.783795 40.74543)
42832744,40.744073,-73.783521,,,3,POINT (-73.783521 40.744073)
42832751,40.76426,-73.788519,,,3,POINT (-73.788519 40.76426)
42832752,40.764018,-73.788468,,traffic_signals,5,POINT (-73.788468 40.764018)
42832756,40.762021,-73.788184,,,3,POINT (-73.788184 40.762021)
42832762,40.7102788,-73.765231,,,3,POINT (-73.765231 40.7102788)
42832765,40.70752,-73.76409,,,4,POINT (-73.76409 40.70752)
42832768,40.7057241,-73.7633461,,,3,POINT (-73.7633461 40.7057241)
42832788,40.692168,-73.757349,,,3,POINT (-73.757349 40.692168)
42832790,40.691649,-73.757097,,,4,POINT (-73.757097 40.691649)
42832793,40.69012,-73.756413,,,4,POINT (-73.756413 40.69012)
42832797,40.68853,-73.755481,,,3,POINT (-73.755481 40.68853)
42832803,40.7418541,-73.7833869,,,3,POINT (-73.7833869 40.7418541)
42832820,40.741848,-73.782081,,,3,POINT (-73.782081 40.741848)
42832831,40.7414246,-73.7818829,,,3,POINT (-73.7818829 40.7414246)
42832836,40.740745,-73.78087,,,3,POINT (-73.78087 40.740745)
42832846,40.740407,-73.782101,,,3,POINT (-73.782101 40.740407)
42832852,40.703986,-73.763134,,,3,POINT (-73.763134 40.703986)
42832855,40.703206,-73.76278,,,3,POINT (-73.76278 40.703206)
42832862,40.688609,-73.75526,,,3,POINT (-73.75526 40.688609)
42832863,40.686086,-73.753683,,,3,POINT (-73.753683 40.686086)
42832868,40.693831,-73.758148,,,3,POINT (-73.758148 40.693831)
42832871,40.692938,-73.757727,,,3,POINT (-73.757727 40.692938)
42832878,40.773124,-73.787547,,,4,POINT (-73.787547 40.773124)
42832880,40.77415,-73.78578,,,3,POINT (-73.78578 40.77415)
42832888,40.773063,-73.824676,,,3,POINT (-73.824676 40.773063)
42832897,40.773066,-73.8196483,,,4,POINT (-73.8196483 40.773066)
42832901,40.773069,-73.817409,,,3,POINT (-73.817409 40.773069)
42832911,40.7715524,-73.7940773,,,3,POINT (-73.7940773 40.7715524)
42832913,40.771757,-73.793332,,,4,POINT (-73.793332 40.771757)
42832917,40.772042,-73.792367,,,4,POINT (-73.792367 40.772042)
42832920,40.772262,-73.791626,,,3,POINT (-73.791626 40.772262)
42832923,40.772521,-73.79075,,,4,POINT (-73.79075 40.772521)
42832927,40.773035,-73.789005,,,3,POINT (-73.789005 40.773035)
42832935,40.77299,-73.815937,,,1,POINT (-73.815937 40.77299)
42832937,40.772948,-73.815488,,,4,POINT (-73.815488 40.772948)
42832942,40.772765,-73.813171,,,4,POINT (-73.813171 40.772765)
42832946,40.772355,-73.80801,,,3,POINT (-73.80801 40.772355)
42832951,40.772282,-73.807078,,,4,POINT (-73.807078 40.772282)
42832958,40.772209,-73.806153,,,3,POINT (-73.806153 40.772209)
42832963,40.772135,-73.80522,,,3,POINT (-73.80522 40.772135)
42832966,40.771989,-73.803347,,,3,POINT (-73.803347 40.771989)
42832974,40.7684376,-73.9199879,,traffic_signals,3,POINT (-73.9199879 40.7684376)
42832976,40.7680365,-73.9191234,,,3,POINT (-73.9191234 40.7680365)
42832979,40.7677404,-73.9184983,,traffic_signals,4,POINT (-73.9184983 40.7677404)
42832982,40.7673629,-73.9176956,,traffic_signals,4,POINT (-73.9176956 40.7673629)
42832985,40.7669894,-73.9169009,,traffic_signals,4,POINT (-73.9169009 40.7669894)
42832988,40.7666143,-73.9161024,,traffic_signals,4,POINT (-73.9161024 40.7666143)
42832991,40.7662344,-73.9152974,,traffic_signals,4,POINT (-73.9152974 40.7662344)
42832996,40.7658595,-73.9144964,,traffic_signals,4,POINT (-73.9144964 40.7658595)
42832999,40.7654868,-73.9137055,,traffic_signals,4,POINT (-73.9137055 40.7654868)
42833001,40.7651076,-73.9129039,,traffic_signals,4,POINT (-73.9129039 40.7651076)
42833005,40.7647348,-73.912104,,traffic_signals,4,POINT (-73.912104 40.7647348)
42833009,40.7643556,-73.9113068,,traffic_signals,4,POINT (-73.9113068 40.7643556)
42833012,40.7639807,-73.9105091,,traffic_signals,4,POINT (-73.9105091 40.7639807)
