osmid,y,x,street_count,ref,highway,geometry
499237384,22.5301136,114.0306843,3,,,POINT (114.0306843 22.5301136)
499237394,22.5300425,114.0315889,3,,motorway_junction,POINT (114.0315889 22.5300425)
499237416,22.5304832,114.0371291,3,,,POINT (114.0371291 22.5304832)
499237442,22.5312996,114.0456007,3,,motorway_junction,POINT (114.0456007 22.5312996)
499237746,22.526315,114.0447975,3,,,POINT (114.0447975 22.526315)
499237756,22.5266761,114.0449287,3,,,POINT (114.0449287 22.5266761)
499237864,22.5132968,114.0499357,3,,,POINT (114.0499357 22.5132968)
499237881,22.5135197,114.0517399,1,,,POINT (114.0517399 22.5135197)
499237908,22.5145259,114.054688,3,,,POINT (114.054688 22.5145259)
499256255,22.5316881,114.0498822,3,,,POINT (114.0498822 22.5316881)
499256522,22.5312165,114.0473224,3,,,POINT (114.0473224 22.5312165)
499256749,22.530287,114.0448629,3,,,POINT (114.0448629 22.530287)
499256795,22.5328534,114.0446171,3,,,POINT (114.0446171 22.5328534)
499264828,22.5323208,114.0443832,3,,,POINT (114.0443832 22.5323208)
499264853,22.5318423,114.0443955,3,,,POINT (114.0443955 22.5318423)
499264939,22.5314711,114.0435699,3,,,POINT (114.0435699 22.5314711)
499265789,22.5310938,114.0435453,3,,,POINT (114.0435453 22.5310938)
499281470,22.5320047,114.0447317,3,,,POINT (114.0447317 22.5320047)
499281479,22.5324813,114.0447228,3,,,POINT (114.0447228 22.5324813)
499281499,22.531185,114.0456261,3,,,POINT (114.0456261 22.531185)
499281585,22.5307765,114.0448209,3,,,POINT (114.0448209 22.5307765)
499281680,22.5311981,114.0468308,3,,,POINT (114.0468308 22.5311981)
499281804,22.5316312,114.0456588,3,,,POINT (114.0456588 22.5316312)
499281866,22.5316558,114.0466506,3,,motorway_junction,POINT (114.0466506 22.5316558)
499287730,22.5211897,114.0419376,4,,,POINT (114.0419376 22.5211897)
499287733,22.5212502,114.0418319,4,,,POINT (114.0418319 22.5212502)
499374438,22.5332386,114.0514137,3,,,POINT (114.0514137 22.5332386)
499374459,22.5309423,114.051303,3,,,POINT (114.051303 22.5309423)
499374605,22.5312292,114.0508616,3,,,POINT (114.0508616 22.5312292)
499374672,22.5317168,114.0519697,3,,motorway_junction,POINT (114.0519697 22.5317168)
499374692,22.5309611,114.0495627,3,,,POINT (114.0495627 22.5309611)
499374765,22.5312294,114.0490164,3,,motorway_junction,POINT (114.0490164 22.5312294)
499374790,22.5296414,114.0514804,3,,motorway_junction,POINT (114.0514804 22.5296414)
499374805,22.5312275,114.0519449,3,,,POINT (114.0519449 22.5312275)
499374818,22.5312302,114.0510626,3,,,POINT (114.0510626 22.5312302)
499478446,22.5451248,114.0445019,3,,,POINT (114.0445019 22.5451248)
499478538,22.5425617,114.0433672,3,,,POINT (114.0433672 22.5425617)
499478603,22.5435254,114.0442942,3,,,POINT (114.0442942 22.5435254)
499478696,22.5412724,114.0444638,3,,,POINT (114.0444638 22.5412724)
499478701,22.5412659,114.0443337,3,,,POINT (114.0443337 22.5412659)
499478765,22.5422791,114.0432427,3,,,POINT (114.0432427 22.5422791)
499478781,22.5397873,114.0444909,3,,,POINT (114.0444909 22.5397873)
499478798,22.5435226,114.0444228,3,,,POINT (114.0444228 22.5435226)
499478813,22.5425919,114.0449317,3,,,POINT (114.0449317 22.5425919)
499481765,22.5361963,114.0445563,3,,,POINT (114.0445563 22.5361963)
499481994,22.5383343,114.0445173,3,,,POINT (114.0445173 22.5383343)
499542312,22.5444604,114.0580539,3,,,POINT (114.0580539 22.5444604)
499542404,22.5419817,114.0604154,3,,,POINT (114.0604154 22.5419817)
499542538,22.5406656,114.0580979,3,,,POINT (114.0580979 22.5406656)
499542953,22.5406586,114.0579364,3,,,POINT (114.0579364 22.5406586)
499542965,22.540007,114.0512964,3,,,POINT (114.0512964 22.540007)
499543012,22.5399834,114.0511734,3,,,POINT (114.0511734 22.5399834)
499543059,22.5448152,114.0510865,3,,,POINT (114.0510865 22.5448152)
499543065,22.5435904,114.0509487,3,,,POINT (114.0509487 22.5435904)
499543123,22.5423512,114.0461408,3,,,POINT (114.0461408 22.5423512)
499543137,22.5421613,114.046546,3,,,POINT (114.046546 22.5421613)
499543146,22.5417745,114.0473933,3,,,POINT (114.0473933 22.5417745)
499543165,22.5424182,114.0506454,3,,,POINT (114.0506454 22.5424182)
499543176,22.5417794,114.047747,3,,,POINT (114.047747 22.5417794)
499543273,22.5430613,114.0532901,3,,,POINT (114.0532901 22.5430613)
499543276,22.5430332,114.0531703,3,,,POINT (114.0531703 22.5430332)
499543283,22.5426145,114.0461947,3,,,POINT (114.0461947 22.5426145)
499543338,22.5431988,114.0453524,3,,,POINT (114.0453524 22.5431988)
499543341,22.5432324,114.047362,3,,,POINT (114.047362 22.5432324)
499543343,22.5432648,114.0494729,3,,,POINT (114.0494729 22.5432648)
499558934,22.5606082,114.0146766,3,,,POINT (114.0146766 22.5606082)
499559006,22.5612348,114.0135716,3,,,POINT (114.0135716 22.5612348)
499559058,22.5579789,114.0151071,3,,motorway_junction,POINT (114.0151071 22.5579789)
499559076,22.5483653,114.0203209,3,,motorway_junction,POINT (114.0203209 22.5483653)
499559174,22.5602462,114.0196996,3,,,POINT (114.0196996 22.5602462)
499559430,22.5602416,114.0143004,3,,,POINT (114.0143004 22.5602416)
499681297,22.5335094,114.0582303,4,,,POINT (114.0582303 22.5335094)
499681310,22.5313401,114.0577041,3,,,POINT (114.0577041 22.5313401)
499681326,22.5314204,114.0624055,3,,,POINT (114.0624055 22.5314204)
499681378,22.5316103,114.0711427,3,,,POINT (114.0711427 22.5316103)
500015586,22.5428346,114.0708089,3,,,POINT (114.0708089 22.5428346)
500015592,22.5474701,114.0628273,4,,,POINT (114.0628273 22.5474701)
500015594,22.545047,114.0627056,3,,,POINT (114.0627056 22.545047)
500015611,22.5474606,114.0626622,4,,,POINT (114.0626622 22.5474606)
500016474,22.5416511,114.0676282,3,,,POINT (114.0676282 22.5416511)
500016482,22.5426745,114.0689546,3,,,POINT (114.0689546 22.5426745)
500016487,22.5444212,114.0685902,3,,,POINT (114.0685902 22.5444212)
500016494,22.5355778,114.0626221,3,,,POINT (114.0626221 22.5355778)
500016498,22.5398876,114.0681115,3,,,POINT (114.0681115 22.5398876)
500016501,22.5414705,114.068714,3,,,POINT (114.068714 22.5414705)
500016507,22.5441764,114.0676022,3,,,POINT (114.0676022 22.5441764)
500016511,22.5316529,114.0673818,3,,,POINT (114.0673818 22.5316529)
500016887,22.5426397,114.0684022,3,,,POINT (114.0684022 22.5426397)
500016892,22.5431347,114.0691374,3,,,POINT (114.0691374 22.5431347)
500016968,22.5431551,114.0680309,3,,,POINT (114.0680309 22.5431551)
500016970,22.5426252,114.0674918,3,,,POINT (114.0674918 22.5426252)
500017000,22.5455276,114.06791,3,,,POINT (114.06791 22.5455276)
500017649,22.5431421,114.069884,3,,,POINT (114.069884 22.5431421)
500017668,22.5428195,114.0700474,4,,,POINT (114.0700474 22.5428195)
500020948,22.5240798,114.0657568,3,,,POINT (114.0657568 22.5240798)
500020956,22.5173835,114.0596056,3,,,POINT (114.0596056 22.5173835)
500020962,22.5294986,114.0682546,4,,,POINT (114.0682546 22.5294986)
500020974,22.5214145,114.0640942,3,,motorway_junction,POINT (114.0640942 22.5214145)
500020980,22.5260982,114.0671417,3,,,POINT (114.0671417 22.5260982)
500020991,22.5297228,114.0631437,4,,,POINT (114.0631437 22.5297228)
500020997,22.531444,114.0636879,3,,,POINT (114.0636879 22.531444)
500020999,22.5295597,114.0629899,3,,,POINT (114.0629899 22.5295597)
500021006,22.5311172,114.0681398,3,,,POINT (114.0681398 22.5311172)
500021022,22.5314839,114.0674924,3,,,POINT (114.0674924 22.5314839)
500021035,22.5292791,114.068081,3,,,POINT (114.068081 22.5292791)
500021302,22.5322763,114.0681215,3,,,POINT (114.0681215 22.5322763)
500021304,22.5311295,114.0682712,3,,,POINT (114.0682712 22.5311295)
500021305,22.5315027,114.0690732,3,,,POINT (114.0690732 22.5315027)
500023063,22.532282,114.0682617,3,,,POINT (114.0682617 22.532282)
500023064,22.5343048,114.0682246,3,,,POINT (114.0682246 22.5343048)
500023088,22.5344128,114.068098,3,,,POINT (114.068098 22.5344128)
500023095,22.5319386,114.0658689,3,,,POINT (114.0658689 22.5319386)
500023096,22.5319569,114.0674789,3,,,POINT (114.0674789 22.5319569)
500023111,22.5314631,114.0659996,3,,,POINT (114.0659996 22.5314631)
500023137,22.531571,114.0704552,3,,,POINT (114.0704552 22.531571)
503304240,22.5182639,114.0508553,4,,,POINT (114.0508553 22.5182639)
503304245,22.5181437,114.0508355,4,,,POINT (114.0508355 22.5181437)
503304404,22.5181294,114.0514049,3,,,POINT (114.0514049 22.5181294)
503304465,22.5229418,114.0627656,3,,,POINT (114.0627656 22.5229418)
503304545,22.5212205,114.0610253,4,,,POINT (114.0610253 22.5212205)
503304577,22.5182429,114.051431,3,,,POINT (114.051431 22.5182429)
503304588,22.5185016,114.0485994,3,,,POINT (114.0485994 22.5185016)
503313295,22.564346,114.0624843,3,,,POINT (114.0624843 22.564346)
503313313,22.5662025,114.0624419,3,,,POINT (114.0624419 22.5662025)
503464976,22.5507669,114.0442909,4,,,POINT (114.0442909 22.5507669)
503465656,22.5513399,114.0510165,4,,,POINT (114.0510165 22.5513399)
503465977,22.5514533,114.0578369,4,,,POINT (114.0578369 22.5514533)
503466502,22.528209,114.0568985,3,,,POINT (114.0568985 22.528209)
503466597,22.536894,114.0773676,3,,,POINT (114.0773676 22.536894)
503466607,22.5393764,114.074353,3,,,POINT (114.074353 22.5393764)
503466762,22.5257749,114.0710707,4,,,POINT (114.0710707 22.5257749)
503466998,22.5204229,114.0709631,3,,,POINT (114.0709631 22.5204229)
503467235,22.521146,114.0609111,4,,,POINT (114.0609111 22.521146)
503467243,22.5301084,114.0566907,5,,,POINT (114.0566907 22.5301084)
504634913,22.5582075,114.0633434,3,,,POINT (114.0633434 22.5582075)
504637174,22.5696774,114.0712346,3,,,POINT (114.0712346 22.5696774)
504637181,22.5690239,114.0669434,3,16A,motorway_junction,POINT (114.0669434 22.5690239)
504637193,22.5685928,114.0631458,3,15B,motorway_junction,POINT (114.0631458 22.5685928)
504640660,22.5709588,114.0674002,3,,,POINT (114.0674002 22.5709588)
504640681,22.5701484,114.0675559,3,,,POINT (114.0675559 22.5701484)
504640691,22.5680836,114.0676903,3,,,POINT (114.0676903 22.5680836)
504640707,22.5691051,114.0688347,3,,,POINT (114.0688347 22.5691051)
504640752,22.5700206,114.0663928,3,,,POINT (114.0663928 22.5700206)
504640818,22.5686188,114.0650622,3,16A,motorway_junction,POINT (114.0650622 22.5686188)
504640847,22.5676153,114.06745,3,,,POINT (114.06745 22.5676153)
504640877,22.5687949,114.0648902,3,,,POINT (114.0648902 22.5687949)
504648427,22.578562,114.0578282,3,,,POINT (114.0578282 22.578562)
504648550,22.5895041,114.0505863,3,,,POINT (114.0505863 22.5895041)
504648558,22.5906403,114.0494765,3,,,POINT (114.0494765 22.5906403)
504650814,22.5894111,114.0504441,3,,,POINT (114.0504441 22.5894111)
504650854,22.5783437,114.0581203,3,,,POINT (114.0581203 22.5783437)
504650862,22.5772947,114.0640193,3,,,POINT (114.0640193 22.5772947)
504650872,22.5754997,114.0664469,3,,,POINT (114.0664469 22.5754997)
504716061,22.5593867,114.0609989,3,,,POINT (114.0609989 22.5593867)
504716082,22.5589862,114.0616734,3,,,POINT (114.0616734 22.5589862)
504716085,22.5623484,114.0580937,4,,,POINT (114.0580937 22.5623484)
504716086,22.562408,114.0580221,4,,,POINT (114.0580221 22.562408)
513658804,22.5364716,114.0804019,3,,,POINT (114.0804019 22.5364716)
513658809,22.5363484,114.0812013,3,,,POINT (114.0812013 22.5363484)
513658815,22.5350342,114.0819642,3,,,POINT (114.0819642 22.5350342)
513658816,22.5368197,114.081859,3,,,POINT (114.081859 22.5368197)
513658823,22.5346733,114.0820716,4,,,POINT (114.0820716 22.5346733)
513658860,22.5379771,114.0815521,3,,,POINT (114.0815521 22.5379771)
513658873,22.5372173,114.0810037,3,,,POINT (114.0810037 22.5372173)
513658942,22.5358677,114.0796181,3,,,POINT (114.0796181 22.5358677)
513658946,22.53632,114.0802131,3,,,POINT (114.0802131 22.53632)
513659014,22.5373273,114.0840868,3,,,POINT (114.0840868 22.5373273)
513659287,22.5374608,114.084047,3,,,POINT (114.084047 22.5374608)
513659291,22.5375451,114.0829021,3,,,POINT (114.0829021 22.5375451)
513659302,22.5375341,114.0826431,3,,,POINT (114.0826431 22.5375341)
513659367,22.5370913,114.0806886,3,,,POINT (114.0806886 22.5370913)
513659512,22.5380687,114.0819081,3,,,POINT (114.0819081 22.5380687)
513659780,22.5365205,114.0800199,3,,,POINT (114.0800199 22.5365205)
528737347,22.5382229,114.090817,3,,,POINT (114.090817 22.5382229)
528737484,22.5371963,114.0868191,3,,,POINT (114.0868191 22.5371963)
528737551,22.543092,114.0816919,4,,,POINT (114.0816919 22.543092)
528737557,22.5432713,114.0911236,4,,,POINT (114.0911236 22.5432713)
528737787,22.5383379,114.0920376,3,,,POINT (114.0920376 22.5383379)
528737844,22.5379068,114.0891469,3,,,POINT (114.0891469 22.5379068)
528737856,22.5375735,114.0881945,3,,,POINT (114.0881945 22.5375735)
528738400,22.5374192,114.0880148,3,,,POINT (114.0880148 22.5374192)
528758839,22.5415556,114.0912918,5,,,POINT (114.0912918 22.5415556)
528758861,22.5406552,114.0865741,4,,,POINT (114.0865741 22.5406552)
528759072,22.5414322,114.0886521,4,,,POINT (114.0886521 22.5414322)
528759090,22.5407597,114.086575,3,,,POINT (114.086575 22.5407597)
533891761,22.6238767,114.0429961,3,1,motorway_junction,POINT (114.0429961 22.6238767)
549760019,22.5616415,114.0411497,3,,,POINT (114.0411497 22.5616415)
549760028,22.5638797,114.0423329,3,,,POINT (114.0423329 22.5638797)
549760029,22.5639944,114.0397145,3,,,POINT (114.0397145 22.5639944)
549760030,22.5630417,114.0402195,3,,,POINT (114.0402195 22.5630417)
549760031,22.5616412,114.0409632,3,,,POINT (114.0409632 22.5616412)
549760032,22.5628323,114.0404869,3,,,POINT (114.0404869 22.5628323)
549760033,22.564041,114.0398525,3,,,POINT (114.0398525 22.564041)
549760035,22.5627031,114.036026,3,14,motorway_junction,POINT (114.036026 22.5627031)
549760038,22.5629833,114.0381103,3,14A,motorway_junction,POINT (114.0381103 22.5629833)
549760039,22.5632922,114.0396321,3,,,POINT (114.0396321 22.5632922)
549760040,22.5635266,114.0408652,3,14B,motorway_junction,POINT (114.0408652 22.5635266)
549760047,22.5645315,114.0441347,3,,,POINT (114.0441347 22.5645315)
549760080,22.5637885,114.0404721,3,,,POINT (114.0404721 22.5637885)
549760142,22.5649224,114.039297,3,,,POINT (114.039297 22.5649224)
549760189,22.5642008,114.04225,3,,,POINT (114.04225 22.5642008)
549760232,22.5649397,114.0449892,3,14,motorway_junction,POINT (114.0449892 22.5649397)
549760239,22.5636081,114.039452,3,14A,motorway_junction,POINT (114.039452 22.5636081)
549760263,22.5628719,114.0359702,3,,,POINT (114.0359702 22.5628719)
549760265,22.5628077,114.0355697,3,,motorway_junction,POINT (114.0355697 22.5628077)
549760714,22.5614138,114.0272441,3,,,POINT (114.0272441 22.5614138)
549760789,22.560127,114.0163155,3,,,POINT (114.0163155 22.560127)
549760799,22.5602733,114.0223347,3,13A,motorway_junction,POINT (114.0223347 22.5602733)
549760818,22.562047,114.0322062,3,,,POINT (114.0322062 22.562047)
558849716,22.5431318,114.0760885,4,,,POINT (114.0760885 22.5431318)
558849727,22.5431318,114.0762186,4,,,POINT (114.0762186 22.5431318)
564001256,22.5434331,114.0996479,4,,,POINT (114.0996479 22.5434331)
564001265,22.5436066,114.0996482,4,,,POINT (114.0996482 22.5436066)
564001283,22.5474416,114.0995915,4,,,POINT (114.0995915 22.5474416)
564001303,22.5551025,114.0994713,4,,,POINT (114.0994713 22.5551025)
564001612,22.5383799,114.0994132,4,,,POINT (114.0994132 22.5383799)
564001727,22.540253,114.0995352,5,,,POINT (114.0995352 22.540253)
564001792,22.5382416,114.0996451,3,,,POINT (114.0996451 22.5382416)
564001829,22.5474513,114.1004815,3,,,POINT (114.1004815 22.5474513)
564001846,22.5478359,114.1015319,3,,,POINT (114.1015319 22.5478359)
564001854,22.5483316,114.1021466,3,,,POINT (114.1021466 22.5483316)
564001902,22.5490854,114.1029367,3,,,POINT (114.1029367 22.5490854)
564001914,22.5491804,114.1031497,3,,,POINT (114.1031497 22.5491804)
564001941,22.5492694,114.105009,3,,,POINT (114.105009 22.5492694)
564002091,22.5381214,114.1020497,3,,,POINT (114.1020497 22.5381214)
564002106,22.5380851,114.098619,3,,,POINT (114.098619 22.5380851)
564002119,22.5378995,114.0998584,4,,,POINT (114.0998584 22.5378995)
564002613,22.5584734,114.0910136,4,,,POINT (114.0910136 22.5584734)
564009215,22.5374404,114.105393,3,,,POINT (114.105393 22.5374404)
564015697,22.5529015,114.0769986,3,,,POINT (114.0769986 22.5529015)
564015792,22.5516261,114.0760187,4,,,POINT (114.0760187 22.5516261)
564015794,22.5514793,114.0759961,4,,,POINT (114.0759961 22.5514793)
564055368,22.5593079,114.0624499,3,,,POINT (114.0624499 22.5593079)
564055377,22.5606458,114.0624317,3,,,POINT (114.0624317 22.5606458)
564055413,22.5600208,114.0605552,3,,,POINT (114.0605552 22.5600208)
564055438,22.5605338,114.0625713,3,,,POINT (114.0625713 22.5605338)
564055458,22.5562081,114.0626701,3,,,POINT (114.0626701 22.5562081)
564055465,22.5575844,114.0626387,3,,,POINT (114.0626387 22.5575844)
564055511,22.5583551,114.0910376,4,,,POINT (114.0910376 22.5583551)
564055529,22.5579435,114.0642829,3,,,POINT (114.0642829 22.5579435)
564055566,22.5584715,114.0908774,4,,,POINT (114.0908774 22.5584715)
564083084,22.5570252,114.044297,3,,,POINT (114.044297 22.5570252)
564083090,22.5618572,114.0500069,3,,,POINT (114.0500069 22.5618572)
564083165,22.5622967,114.0543085,3,,,POINT (114.0543085 22.5622967)
564083191,22.5623452,114.0576734,3,,,POINT (114.0576734 22.5623452)
564083714,22.5626819,114.0516858,3,,,POINT (114.0516858 22.5626819)
564275536,22.5515803,114.0815082,4,,,POINT (114.0815082 22.5515803)
564275538,22.5517268,114.0909805,4,,,POINT (114.0909805 22.5517268)
564275540,22.5517258,114.0911237,4,,,POINT (114.0911237 22.5517258)
564275581,22.5586033,114.0992356,4,,,POINT (114.0992356 22.5586033)
564275583,22.558474,114.0992362,4,,,POINT (114.0992362 22.558474)
564275603,22.5519077,114.0995162,4,,,POINT (114.0995162 22.5519077)
564275605,22.5584777,114.0993968,4,,,POINT (114.0993968 22.5584777)
564275607,22.5586102,114.0993963,4,,,POINT (114.0993963 22.5586102)
564275611,22.5675924,114.0992364,3,,,POINT (114.0992364 22.5675924)
564275644,22.5518203,114.0911214,4,,,POINT (114.0911214 22.5518203)
564275666,22.5518178,114.0909784,4,,,POINT (114.0909784 22.5518178)
564275681,22.5492693,114.0910494,4,,,POINT (114.0910494 22.5492693)
564275705,22.5586833,114.1040883,4,,,POINT (114.1040883 22.5586833)
564275743,22.5516893,114.0815453,4,,,POINT (114.0815453 22.5516893)
564275745,22.5516874,114.0814613,4,,,POINT (114.0814613 22.5516874)
564638912,22.5693311,114.0621593,3,,,POINT (114.0621593 22.5693311)
564638925,22.5684585,114.0635758,3,,,POINT (114.0635758 22.5684585)
564638928,22.5696096,114.0618967,3,,,POINT (114.0618967 22.5696096)
564638938,22.5692113,114.0620549,3,,,POINT (114.0620549 22.5692113)
564639012,22.5679803,114.06162,3,,,POINT (114.06162 22.5679803)
564641475,22.5609116,114.089613,4,,,POINT (114.089613 22.5609116)
564641482,22.5647656,114.0877333,3,,,POINT (114.0877333 22.5647656)
564641496,22.5719562,114.0826483,3,17B,motorway_junction,POINT (114.0826483 22.5719562)
564641509,22.5715875,114.0748376,3,,,POINT (114.0748376 22.5715875)
564641522,22.5703223,114.0734168,3,,,POINT (114.0734168 22.5703223)
564641536,22.5724621,114.0800908,3,17B,motorway_junction,POINT (114.0800908 22.5724621)
564641540,22.5717278,114.0827307,3,,motorway_junction,POINT (114.0827307 22.5717278)
564717012,22.5377585,114.1096447,3,,,POINT (114.1096447 22.5377585)
564726203,22.5578797,114.1014881,3,,,POINT (114.1014881 22.5578797)
